id|Os_lang|Ru_lang|Source_File|File_mp3
3616|Ацӕйы фырт чысыл Ацӕмӕз рахаста йӕ фыды хӕзна, ӕнусон сызгъӕрин сауӕфтыд уадындз. Схызти Сау хохмӕ. Бӕрзонддӕр къӕдзӕхыл ӕрбадти ӕмӕ зарынтӕ байдыдта уадындзӕй.|"Маленький сын Аца, удалец Ацамаз, взял с собой единственное сокровище, оставшееся от отца, — вечную свирель.
Искусно была наложена чернь по золотому стволу ее. Взошел на Черную гору удалец Ацамаз, забрался на самый высокий утес, приложил он свирель к губам и заиграл."|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3617|Ацӕмӕзы зардмӕ сӕрджын сагтӕ уӕд галхъӕлӕсӕй уасын байдайынц, сӕ сыкъатӕ бӕрзонд сисынц ӕмӕ лыстӕг расирынц.|И под чистые звуки его золотой свирели по-бычьи взревели, закинув ветвистые головы, рогатые олени и пустились в дробный пляс.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3618|Сау хъӕды сычъитӕ чъыллипп кафт кӕныныл схӕцыдысты.|И в глубине дремучего леса пугливые серны, подпрыгивая выше деревьев, начали свою легкую пляску.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3619|Сау хохы сау нӕл сӕгътӕ ӕрызгъордтой сау айнӕгӕй ӕмӕ диссаджы хъӕзтытӕ ӕмӕ кӕфтытӕ систой, уырыйгсыкъагал дзӕбидыртимӕ рог симд кӕнын байдыдтой.|С крутых черных скал Черной горы сбежали черные козлы — стремительный симд завели они с круторогими турами, чудеса проворства показали они в этой пляске.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3620|Хъуазтӕ ӕмӕ дын сӕгуыттӕ Туацъӕйы былмӕ куы разгъорынц, уым куы амбырд вӕййынц, сыкъайӕ хъазын куы сисынц.|Взбежали на обрывы пугливые лани и косули, смотрят они вниз, в долины, где начались грозные игры, где мужья их бьются рогами.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3621|Тӕрхъустӕ ӕмӕ рувӕстӕ сӕхи куынӕуал бауромынц ӕмӕ куы радугъ кӕнынц фӕтӕн быдырты; Ӕфсатийы фос дзугтӕ-дзуггӕй айнӕджы бынмӕ ӕмбырд кӕнын куы байдайынц.|Не утерпели зайцы и лисицы, наперегонки погнались они друг за другом по гладкой равнине. И все дикие звери, скот Афсати, стадами собрались под отвесными скалами.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3622|Фӕлвӕрайы фос дзугтӕ-дзугтӕй фӕтӕн быдырты куы рацӕйцӕуынц.|И все домашние звери, скот Фалвара, отарами и стадами потекли по широким лугам.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3623|Ацӕйы фырт чысыл Ацӕмӕз та ноджы зӕрдиагдӕрӕй куы ныззары; хъуырхъуыргӕнгӕ райхъал сты уӕд хуссары ӕрсытӕ, сӕ хъарм хуыссӕнтӕ ныууагътой ӕмӕ уӕззаугомау лӕпп-лӕпп симд самадтой Сау хъӕды астӕу.|Старается, играет удалой Ацамаз, и до каждого сердца долетает золотой голос свирели его. В высоких южных горах разбудила она черно-бурых медведей в их теплых берлогах. Ворча и рыча, проснулись они, оставили берлоги свои и в тайной глубине дремучего леса начали свой грузный симд.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3624|Гӕмӕх быдырты уӕд алыхуызон рӕсугъд дидинджытӕ куы равзӕрынц. Сӕ алыварс гӕлӕбутӕ ӕмӕ стонг мыдыбындзытӕ гуывгуывгӕнгӕ ратӕх-батӕх уӕд куы байдайынц.|И вот на бурых полях раскрыли свои лепестки самые красивые цветы земли. Изголодавшиеся пчелы и беспечные бабочки полетели с одного сладкого цветка на другой, и жужжание поднялось над полями.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3625|Сау хъӕды мӕргътӕ сӕ уасынӕй Сау хъӕд сӕ сӕрыл сисынц ӕмӕ Нӕртон Ацӕмӕзӕн сӕ алыхуызон хъӕлӕстӕй хъырнын куы байдайынц. Гуымы быдырты цъӕх дудахъхъытӕ ӕмӕ сау совахъхъыты кафтмӕ дуне куы ‘ркӕсы.|"Громко запели лесные птицы, на разные голоса вторят они из глубины лесов Ацамазу.
Серые дрофы и черные аисты вышли на широкую Гумскую равнину и завели такую пляску, что весь мир с восхищением глядел на них."|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3626|Мигъы цъуппытӕ кӕрӕдзийы фӕстӕ уӕд куы рарӕнхъ вӕййынц, Сау хъӕды рӕбынты, зӕххыл сӕ хъарм цӕстысыг згъалгӕ; арвы нӕрын дӕр уӕд куы фехъуысы, ӕмӕ кӕрдӕджы хал цингӕнгӕ йӕхи уарынмӕ уӕд куы бацӕгъды.|Но вот облака и тучки волнистыми грядами потянулись над землей, и пролили они теплые слезы, увлажняя землю на опушках дремучих лесов. Гром прокатился над землей. Каждая былинка, ликуя, охорашивается под дождем.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3627|Ацӕмӕз дӕр та ноджы йӕ арӕхст къух куы бацаразы ӕмӕ рӕсугъддӕр йӕ уадындзӕй куы базары.|А волшебные пальцы Ацамаза еще быстрее забегали по свирели, и зеленые волны прокатились по вершинам дремучих лесов.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3628|Сау хъӕд тъыфылтӕй хӕрдмӕ хауын уӕд куы байдайы, гӕмӕх ӕрдузтӕ ӕмӕ гӕмӕх къуылдымтӕ, кӕрдӕджы хал кӕм нӕ зади, уыдон цъӕх зӕлдаг уадзын уӕд куы байдыдтой.|И ни травинки не было на скалистых склонах, но вот зеленым шелком оделись они.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3629|Ацӕмӕзы уадындзы зардмӕ хӕхтӕ хъырнын райдыдтой, уыйфӕстӕ та дын куы акафиккой Сау хох ӕмӕ Урс хох, ӕмӕ Сау хох лӕбырдтытӕ фӕци, Урс хох урс змис фестади.|И стали тут горы громовыми голосами вторить свирели Ацамаза. В пляс пошли Черная гора с Белой горой — и оползнями расползлась Черная гора, и белым песком рассыпалась Белая гора.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3630|Ацӕйы фырт чысыл Ацӕмӕз ноджы рӕсугъддӕр базары, ӕмӕ ӕнӕхъӕн дунетӕ ӕрыхъал вӕййынц: ӕнусон цъититӕ тайын куы байдайынц; уынгӕг кӕмтты хӕххон уайаг дӕттӕ хӕлхӕлгӕнгӕ уӕрӕх быдыртӕм згъорынтӕ куы сисынц.|Еще нежней заиграл маленький Ацамаз — и все в мире пробудилось. Таять начали вечные ледники, с громовым шумом устремились вниз по своим тесным ущельям на широту равнин.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3631|Уалдзыгон хур йӕ рӕсугъд цӕстӕй ӕгас дунемӕ хъӕлдзӕгӕй уӕд куы ракӕсы; сыгъдӕг уӕлдӕфмӕ алы адӕймаг дӕр йӕ уӕнгтӕ уӕд айвазы. Ӕмӕ йӕ фӕтӕн риуы дзаг уӕд куы сулӕфы.|И весь мир весело оглядело весеннее солнце красивым глазом своим. Вышли люди из жилищ, и каждый во всю ширь груди вздохнул животворного воздуха и сладко потянулся.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3632|Ацӕйы фырт чысыл Ацӕмӕз йӕ уадындз аст ӕвзагӕй сифтындзы ӕмӕ ноджы рӕсугъддӕр ныззары, ӕмӕ Сау хохы айнӕг уӕд дуары йас куы фегом вӕййы: Агуындӕ-рӕсугъд Ацӕйы фырт чысыл Ацӕмӕзы зарджытӕм куынӕуал фӕлӕууы, йӕ куыст куы фӕуадзы, айнӕджы тигъӕй куы ракӕсы.|Все восемь ладов свирели Ацамаза на восемь языков заговорили, еще чудеснее запели над миром. И вот раздвинулся сплошной скалистый отвес Черной горы, дверь там открылась узкая, как щель, выглянула Агунда-красавица из жилища отца своего, владетеля Черной горы. Дошла до сердца ее песня удальца Ацамаза, и, оставив свое рукоделие, захотела она взглянуть на него.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3633|Ацӕмӕз дын тынг фӕдис кодта: «Ау, ай цы хъуыддаг уа: Сайнӕг-ӕлдары чызг Агуындӕ-рӕсугъды хур дӕр куы никуыма федта, ӕдзух Сау хохы мӕсыджы ӕмбӕхстӕй куы бады, уӕд ныр цӕмӕн ракасти айнӕджы былӕй?!»|«Как же так? — подумал Ацамаз. — Ведь даже солнце ни разу не видело красавицу Агунду. Никогда не выходит она из отцовской башни в недрах Черной горы. Так почему теперь взглянула она на меня, стоя на выступе крутой скалы?»|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3634|Ацӕмӕзӕн уарзондзинад йӕ уӕнгты куы ахъары. Агуындӕрӕсугъд дӕр, лӕппуйы ауынгӕйӕ, уарзондзинадӕй куы базырзыр кӕны ӕмӕ, йӕ уарзондзинад ӕмбӕхсгӕйӕ, айнӕджы былӕй Ацӕйы фырт чысыл Ацӕмӕзмӕ куы ӕрдзуры:|Любовь пронзила Ацамаза, и красавица Агунда, увидя его, тоже затрепетала от любви. Но скрыла она свою любовь. Высоко на выступе каменного утеса Черной горы стояла она, сверху вниз глядя на удалого Ацамаза.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3635|— Уӕ, дзӕбӕх лӕппу, Нарты кӕстӕр Ацӕйы фырт Ацӕмӕз! Дӕ ныййарӕджы фӕндиаг дзӕбӕх куы фӕцӕрис, мӕн та куы уаид дӕ сызгъӕрин ӕнусон уадындз.|— О славный юноша, младший из нартов, сын Аца Ацамаз! — сказала она. — Живи на радость матери своей, а я только одного хочу от тебя: подари мне свою вечную золотую свирель.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3636|Нарты Ацӕйы фырт чысыл Ацӕмӕз ӕрбамӕсты ис уыцы дзырдтӕм, Сау хохы тигъыл йӕ сызгъӕрин уадындз ныццавта, ӕмӕ уадындз лыстӕг муртӕ баци. Йӕхӕдӕг уыцы мӕстыйӕ фездӕхти, сӕргуыбыр ӕмӕ уӕнтӕхъилӕй, ӕмӕ сӕхимӕ рараст ис.|Обидели эти слова маленького Ацамаза. Изо всей силы отбросил он золотую свирель, и на мелкие осколки разбилась она о выступ Черной горы. Отвернулся Ацамаз от красавицы Агунды и, опустив голову, пошел к себе домой.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3637|Рӕсугъд хъал чызг — Сайнӕг-ӕлдары бындар Агуындӕ-рӕсугъд ӕрхызти айнӕгӕй, ӕрӕмбырд кодта уадындзы сӕстытӕ ӕмӕ сӕ бахаста сӕхимӕ, нымӕтын ехсӕй сӕ ӕрцавта, ӕмӕ аныхӕстысты,— цы уыди, уый фӕстади сызгъӕрин уадындз.|И тут гордая наследница Сайнаг-алдара Агунда-красавица сошла со своей скалы, бережно собрала золотые осколки свирели и принесла их домой. Ударила она по ним своей войлочной плетью, слились они вместе, и вот снова точно не разбивалась вечная золотая свирель.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3638|Агуындӕ-рӕсугъд ӕй сырх дариты батыхта ӕмӕ йӕ йӕ чындздзон ӕргъӕу чырыны арф бафснайдта.|В красный шелк завернула свирель красавица Агунда и глубоко спрятала ее в свой перламутровый девичий сундук.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3639|Ацӕйы фырт чысыл Ацӕмӕз ӕнкъардӕй фӕцӕуы сӕхимӕ.|Печальный возвращался домой маленький сын Аца удалой Ацамаз.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3640|Уӕд Ныккола ӕмӕ Уастырджи бӕхтыл ӕрцӕйцыдысты, ӕмӕ сӕ бӕхты рухсӕй цӕстытӕ тартӕ кодтой.|Вдруг видит он — небожители Никкола и Уастырджи едут навстречу ему. И такой яркий свет исходит от их коней, что темно стало в глазах у молодого Ацамаза.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3641|Сӕ бӕхтӕ уыдысты ӕфсургъы мыггаг, Лӕгтыдзуары бӕхрӕгъауӕй; сӕ цӕфхӕдтӕ — Куырдалӕгоны сагъд, ӕмӕ схоны хуызӕн цӕхӕртӕ калдтой.|Из породы авсургов, из табунов Уастырджи, покровителя путников, были их кони. Небесным Курдалагоном подкованы они, и, подобно кремню, высекают искры их подковы.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3642|Алырдӕм фӕлгӕсгӕ цӕуынц, сӕ разӕй уынынц тъӕпӕн быдыртӕ, сӕ галиу фарс — Бестауы бӕрзонд.|Так едут они, оглядывая мир. С левой руки высится Бештау, а впереди — дальние равнины.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3643|"Ацӕйы фырт чысыл Ацӕмӕзы ауыдтой фӕндагыл ӕмӕ йӕм дзурынц:
— Дӕ фӕндаг раст уа, чысыл Ацӕмӕз!
— Уый дӕ къӕхтӕ къуыргӕ кӕдӕм фӕцӕуыс?"|"Придержали они коней, встретив сына Аца маленького Ацамаза, и так спрашивали его:
— Пусть пряма будет твоя дорога, удалец Ацамаз, — куда ты бредешь спотыкаясь?"|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3644|"— Сӕргуыбыр ӕмӕ уӕнтӕхъилӕй?
— Кӕм ныууагътай дӕ зынаргъ уадындз?"|"— Поникла твоя голова — уж не болен ли ты?
— Куда дел ты свою чудесную свирель?"|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3645|— Табу уӕхицӕн, нӕ дауджытӕ, фӕлӕ мын Сайнӕг-ӕлдармӕ йӕ чызг Агуындӕ-рӕсугъды тыххӕй минӕвар куы бацӕуиккат, уӕд нал цӕуин сӕргуыбыр ӕмӕ уӕнтӕхъилӕй, уӕд нал цӕуин мӕ къӕхтӕ къуыргӕ.|"И ответил им Ацамаз:
— Слава вам, небожители! Вот если бы вы пошли сватами к дочери Сайнаг-алдара Агунде и сосватали бы ее за меня, не стал бы, я ходить с поникшей головой."|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3646|"Уастырджи ӕмӕ Ныккола сразы сты минӕвар бацӕуыныл.
Бацыдысты Ныккола ӕмӕ Уастырджи Сайнӕг-ӕлдармӕ ӕмӕ йын зӕгъынц:
— Мах Нарты Ацӕйы фырт чысыл Ацӕмӕзӕн минӕвӕрттӕ стӕм."|"Согласились Уастырджи и Никкола, пошли они сватами к Сайнаг-алдару и сказали ему:
— Мы сваты сына нарта Аца, удальца Ацамаза."|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3647|Минӕвар лӕгӕн йӕ хӕс йе ‘ккойы ис. Ацӕйы фырты дын ничи рафаудзӕн: йӕ фыд уыдис Нарты ӕхсӕн нымад лӕг, йӕхӕдӕг та, уӕдӕ,— лӕппуты хуыздӕр, йӕ уадындзы зард зӕрдӕ ӕлхӕны.|Обязанность сватов на наших плечах. Что можно сказать плохого о сыне Аца? Был его отец среди нартов всегда в почете. Из молодых нартов Ацамаз лучший, а своей игрой на свирели открывает он все сердца.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3648|Хӕстӕгӕн дӕр, уӕдӕ, цы загъдӕуа,— уыдзӕн ӕфсымӕры хуызӕн, ныхыдзуарджын.|Что и говорить! Неплохим родственником будет он в вашей семье, будет он вам как кровный брат.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3649|Дӕ хорзӕх нӕ куы уаид, Сайнӕг, уӕд дӕттӕг курӕджы хъуыддаг саразид.|Родился он под счастливой звездой, и если бы ты, Сайнаг-алдар, был милостив к нам, то, отдав свою дочь за Ацамаза, ты сделал бы его счастливым.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3650|Сайнӕг-ӕлдар бацыд йӕ иунӕг бындар Агуындӕ-рӕсугъдмӕ. Агуындӕ-рӕсугъд йӕ фыдӕн афтӕ зӕгъы:|Пошел Сайнаг-алдар к своей единственной наследнице, красавице Агунде. И вот что сказала ему Агунда:|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3651|— Ацӕйы фырт чысыл Ацӕмӕз кӕд иу азы гуырд сагтӕй сӕдӕ нӕ кӕртмӕ ӕртӕра, уӕд мын аккаг у!|— Пусть сын Аца, маленький удалой Ацамаз, пригонит на наш двор сто оленей, в одном году родившихся. Если сделает он это, значит, он достоин меня.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3652|Фыд йе ‘рфгуытӕ систа, ӕмӕ йӕ цӕсгом фӕрухс ис. Рафӕзмыдта минӕвӕрттӕн чызджы дзуапп.|Не хотелось Сайнаг-алдару выдавать дочь свою замуж, и когда услышал он ответ ее, от радости поднялись его брови и осветилось его лицо. Вышел он к сватам и передал им ответ дочери.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3653|Уастырджи ӕмӕ Ныккола сӕргуыбырӕй  раздӕхтысты фӕстӕмӕ — кӕм ссардзӕн чысыл Ацӕмӕз иу азы гуырд сагтӕй сӕдӕ?!.|С поникшими головами вернулись с этого сватовства Никкола и Уастырджи. Разве под силу было маленькому Ацамазу поймать сотню оленей, родившихся в одном году!|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3654|Ацӕмӕз куы фехъуыста ныхас, уӕд сӕхимӕ нал, фӕлӕ Сау хъӕдмӕ йе ‘ргом сарӕзта. Тынг хъыг ын уыд Агуындӕ-рӕсугъды дзуапп, ӕмӕ йӕ сӕр сафынвӕнд скодта.|Услышав ответ Агунды-красавицы, не домой, а в дремучий лес пошел Ацамаз. Грустно стало ему после ответа Агунды.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3655|Хӕты Сау хъӕды ӕнкъардӕй Ацӕмӕз ӕмӕ хъуыды кӕны: «Ныр сӕдӕ саджы сӕ къӕхтӕй дӕр ӕрцахсин, фӕлӕ иуазыккӕттӕ кӕм ссарон».|«Или изловлю сто таких оленей, какие нужны красавице Агунде, или найду себе погибель», — так решил Ацамаз. Бродит он по дремучему лесу и раздумывает: «Сто оленей поймать нетрудно. За ноги на всем скаку изловил бы я их. Но как найти мне сто однолеток?»|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3656|Йӕ къухы фыдтӕ хӕргӕйӕ йӕ фыды хӕзна — сызгъӕрин уадындз — ӕрӕмысы.|И руки свои он кусал, когда вспоминал о своей золотой свирели: она бы ему сейчас пригодилась.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3657|Бирӕ фӕхаттис тар хъӕды, фӕлӕ йӕ къухы ницы ӕфтыди.|Долго ходил он по дремучему лесу, но придумать ничего не мог и добыть сто оленей-однолеток не смог.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3658|Ацӕмӕз ӕрӕгмӕ куы зындис, уӕд Нарт тыхсын байдыдтой, сӕ зӕрдӕ йӕм ӕхсайын байдыдта.|Давно не видно было Ацамаза в селении нартов, и стали нарты тревожиться о нем.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3659|Иубон куы уыдис, уӕд Нарты сагсур фӕсивӕд рацыдысты сӕ кӕстӕр Ацӕмӕзы агурӕг.|И вот самые отважные нартские юноши, прославленные преследователи оленей, пошли искать младшего своего товарища, удальца Ацамаза.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3660|Иу ран, хъӕды мидӕг, стыр бӕласы бын, ӕрфысым кодтой, арт скодтой, ӕмӕ физонджытӕ куыд фыхтой, афтӕ сыл Ацӕмӕз дӕр ӕрбамбӕлдис.|В лесу, на поляне, под большим деревом устроили привал молодые нарты, зажгли костер, и когда жарили они шашлыки, набрел на них Ацамаз.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3661|Нарты фӕсивӕд се ‘фсымӕры куы федтой, уӕд тынг куыннӕ ныццин кодтаиккой! Бафарстой йӕ, уый дӕр сын йӕ хъуыддаг радзырдта.|Как не обрадоваться было молодым нартам при виде своего брата! Стали они расспрашивать Ацамаза, и рассказал он им о своем горе.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3662|Стыр хъыг уыдис Нарты фӕсивӕдӕн, Агуындӕ-рӕсугъд Ацӕмӕзӕн кӕй нӕ бакуымдта, уый, ӕмӕ сфӕнд кодтой Сайнӕг-ӕлдармӕ ныббырсын.|Оскорбились молодые нарты за своего Ацамаза, и решили они пойти войной на крепость Сайнаг-алдара.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3663|Комы куы рацӕйцыдысты Нарты сагсур фӕсивӕд, уӕд сыл Ӕфсати амбӕлди. Ацӕмӕзӕн Ӕфсати уыдис йӕ фыды ӕрдхорд, ӕмӕ йӕ куы федта, уӕд ыл тынг ныццин кодта. Ацӕмӕз Ӕфсатийӕн радзырдта йӕ хъуыддаг.|Собрались, пошли, и когда шли они по ущелью, то повстречался им сам Афсати. Обрадовался Ацамаз, увидев Афсати, — ведь он был верным другом отца его. И Ацамаз рассказал Афсати о своем горе.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3664|— Уый тыххӕй тыхсгӕ ма кӕн, ме ‘рдхорды бындар чысыл Ацӕмӕз, уыдон самал кӕндзыстӕм,— загъта йын Ӕфсати.—|— Не тревожься об этом деле, о наследник друга моего, маленький Ацамаз! Мы добудем тебе эту девушку, — сказал ему Афсати.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3665|Уӕртӕ Адайы коммӕ бацӕут дӕсӕй, ӕмӕ фӕйнӕ дӕс саджы, иу азы гуырдтӕ, бафтдзӕни уӕ къухы.|— Пусть десять из вас пойдут в ущелье Адай, и каждый непременно добудет там по десять оленей, и все эти сто оленей родились в одном году.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
3666|Нарты фӕсивӕд Адайы коммӕ бацыдысты ӕмӕ фӕйнӕ дӕс саджы, иу аз гуырдтӕ, ӕрцахстой сӕ фӕстаг къӕхтӕй ӕмӕ сӕ ратардтой сӕ разӕй.|Так сказал Афсати, повелитель диких зверей, и пошли молодые нарты в ущелье Адай, и столько там было оленей, что каждый за задние ноги изловил по десять оленей. Все они родились в один год, всех их к Ацамазу пригнали молодые нарты.|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД|АЦӔМӔЗ_ӔМӔ_АГУЫНДӔ-РӔСУГЪД.mp3
